rep,phase,d,r,tick,acc
0,sweep,0.04,4,450,0.6283
0,sweep,0.04,4,500,0.3828
0,sweep,0.04,4,550,0.2487
0,sweep,0.04,4,600,0.3343
0,sweep,0.04,4,650,0.3551
0,sweep,0.04,4,700,0.2181
0,sweep,0.04,4,750,0.2249
0,sweep,0.04,4,800,0.2090
0,sweep,0.04,4,850,0.1439
0,sweep,0.04,4,900,0.1185
0,sweep,0.04,4,950,0.1514
0,sweep,0.04,4,1000,0.1572
0,sweep,0.04,4,1050,0.1061
0,sweep,0.04,4,1100,0.0951
0,sweep,0.04,4,1150,0.1068
0,sweep,0.04,4,1200,0.1077
0,sweep,0.04,4,1250,0.1038
0,sweep,0.04,4,1300,0.1104
0,sweep,0.04,4,1350,0.1045
0,sweep,0.04,4,1400,0.1527
0,sweep,0.04,4,1450,0.1139
0,sweep,0.04,4,1499,0.1133
0,sweep,0.04,8,0,0.9557
0,sweep,0.04,8,50,0.9525
0,sweep,0.04,8,100,0.9456
0,sweep,0.04,8,150,0.9365
0,sweep,0.04,8,200,0.9245
0,sweep,0.04,8,250,0.9066
0,sweep,0.04,8,300,0.8753
0,sweep,0.04,8,350,0.7946
0,sweep,0.04,8,400,0.7933
0,sweep,0.04,8,450,0.6943
0,sweep,0.04,8,500,0.6989
0,sweep,0.04,8,550,0.7113
0,sweep,0.04,8,600,0.6686
0,sweep,0.04,8,650,0.4912
0,sweep,0.04,8,700,0.5508
0,sweep,0.04,8,750,0.4561
0,sweep,0.04,8,800,0.5052
0,sweep,0.04,8,850,0.4176
0,sweep,0.04,8,900,0.3747
0,sweep,0.04,8,950,0.3926
0,sweep,0.04,8,1000,0.3649
0,sweep,0.04,8,1050,0.2673
0,sweep,0.04,8,1100,0.3867
0,sweep,0.04,8,1150,0.3389
0,sweep,0.04,8,1200,0.1696
0,sweep,0.04,8,1250,0.1133
0,sweep,0.04,8,1300,0.2008
0,sweep,0.04,8,1350,0.1790
0,sweep,0.04,8,1400,0.1475
0,sweep,0.04,8,1450,0.1546
0,sweep,0.04,8,1499,0.1774
0,sweep,0.08,0,0,0.9557
0,sweep,0.08,0,50,0.8743
0,sweep,0.08,0,100,0.4795
0,sweep,0.08,0,150,0.2786
0,sweep,0.08,0,200,0.1221
0,sweep,0.08,0,250,0.1214
0,sweep,0.08,0,300,0.1094
0,sweep,0.08,0,350,0.1042
0,sweep,0.08,0,400,0.0970
0,sweep,0.08,0,450,0.0986
0,sweep,0.08,0,500,0.0947
0,sweep,0.08,0,550,0.0986
0,sweep,0.08,0,600,0.0986
0,sweep,0.08,0,650,0.0785
0,sweep,0.08,0,700,0.0811
0,sweep,0.08,0,750,0.0951
0,sweep,0.08,0,800,0.1022
0,sweep,0.08,0,850,0.0902
0,sweep,0.08,0,900,0.1055
0,sweep,0.08,0,950,0.0999
0,sweep,0.08,0,1000,0.1562
0,sweep,0.08,0,1050,0.1058
0,sweep,0.08,0,1100,0.1133
0,sweep,0.08,0,1150,0.1019
0,sweep,0.08,0,1200,0.1185
0,sweep,0.08,0,1250,0.0622
0,sweep,0.08,0,1300,0.1182
0,sweep,0.08,0,1350,0.0710
0,sweep,0.08,0,1400,0.0921
0,sweep,0.08,0,1450,0.1025
0,sweep,0.08,0,1499,0.0944
0,sweep,0.08,1,0,0.9557
0,sweep,0.08,1,50,0.9248
0,sweep,0.08,1,100,0.6507
0,sweep,0.08,1,150,0.3428
0,sweep,0.08,1,200,0.1729
0,sweep,0.08,1,250,0.1803
0,sweep,0.08,1,300,0.1195
0,sweep,0.08,1,350,0.1152
0,sweep,0.08,1,400,0.1413
0,sweep,0.08,1,450,0.1221
0,sweep,0.08,1,500,0.0872
0,sweep,0.08,1,550,0.0944
0,sweep,0.08,1,600,0.0954
0,sweep,0.08,1,650,0.1566
0,sweep,0.08,1,700,0.1270
0,sweep,0.08,1,750,0.1100
0,sweep,0.08,1,800,0.0892
0,sweep,0.08,1,850,0.1341
0,sweep,0.08,1,900,0.1081
0,sweep,0.08,1,950,0.1221
0,sweep,0.08,1,1000,0.0902
0,sweep,0.08,1,1050,0.0964
0,sweep,0.08,1,1100,0.1315
0,sweep,0.08,1,1150,0.1497
0,sweep,0.08,1,1200,0.0990
0,sweep,0.08,1,1250,0.1185
0,sweep,0.08,1,1300,0.1019
0,sweep,0.08,1,1350,0.1335
0,sweep,0.08,1,1400,0.1481
0,sweep,0.08,1,1450,0.1123
0,sweep,0.08,1,1499,0.1097
0,sweep,0.08,2,0,0.9551
0,sweep,0.08,2,50,0.9043
0,sweep,0.08,2,100,0.7731
0,sweep,0.08,2,150,0.3952
0,sweep,0.08,2,200,0.1872
0,sweep,0.08,2,250,0.1162
0,sweep,0.08,2,300,0.1019
0,sweep,0.08,2,350,0.0928
0,sweep,0.08,2,400,0.0882
0,sweep,0.08,2,450,0.1133
0,sweep,0.08,2,500,0.1211
0,sweep,0.08,2,550,0.1048
0,sweep,0.08,2,600,0.1253
0,sweep,0.08,2,650,0.1344
0,sweep,0.08,2,700,0.1530
0,sweep,0.08,2,750,0.1419
0,sweep,0.08,2,800,0.0853
0,sweep,0.08,2,850,0.0970
0,sweep,0.08,2,900,0.0902
0,sweep,0.08,2,950,0.0986
0,sweep,0.08,2,1000,0.0990
0,sweep,0.08,2,1050,0.1156
0,sweep,0.08,2,1100,0.1071
0,sweep,0.08,2,1150,0.0990
0,sweep,0.08,2,1200,0.0944
0,sweep,0.08,2,1250,0.1032
0,sweep,0.08,2,1300,0.0957
0,sweep,0.08,2,1350,0.0986
0,sweep,0.08,2,1400,0.1104
0,sweep,0.08,2,1450,0.0908
0,sweep,0.08,2,1499,0.0941
0,sweep,0.08,4,0,0.9570
0,sweep,0.08,4,50,0.9196
0,sweep,0.08,4,100,0.7767
0,sweep,0.08,4,150,0.4544
0,sweep,0.08,4,200,0.2598
0,sweep,0.08,4,250,0.2389
0,sweep,0.08,4,300,0.2139
0,sweep,0.08,4,350,0.1833
0,sweep,0.08,4,400,0.1410
0,sweep,0.08,4,450,0.1003
0,sweep,0.08,4,500,0.1615
0,sweep,0.08,4,550,0.0732
0,sweep,0.08,4,600,0.1517
0,sweep,0.08,4,650,0.1488
0,sweep,0.08,4,700,0.1276
0,sweep,0.08,4,750,0.1322
0,sweep,0.08,4,800,0.1260
0,sweep,0.08,4,850,0.1423
0,sweep,0.08,4,900,0.0863
0,sweep,0.08,4,950,0.1100
0,sweep,0.08,4,1000,0.1051
0,sweep,0.08,4,1050,0.1094
0,sweep,0.08,4,1100,0.1403
0,sweep,0.08,4,1150,0.0895
0,sweep,0.08,4,1200,0.1019
0,sweep,0.08,4,1250,0.1038
0,sweep,0.08,4,1300,0.1309
0,sweep,0.08,4,1350,0.1546
0,sweep,0.08,4,1400,0.1133
0,sweep,0.08,4,1450,0.0843
0,sweep,0.08,4,1499,0.0898
0,sweep,0.08,8,0,0.9564
0,sweep,0.08,8,50,0.9434
0,sweep,0.08,8,100,0.8789
0,sweep,0.08,8,150,0.7376
0,sweep,0.08,8,200,0.5586
0,sweep,0.08,8,250,0.4144
0,sweep,0.08,8,300,0.1826
0,sweep,0.08,8,350,0.2227
0,sweep,0.08,8,400,0.1956
0,sweep,0.08,8,450,0.0993
0,sweep,0.08,8,500,0.1003
0,sweep,0.08,8,550,0.1598
0,sweep,0.08,8,600,0.2660
0,sweep,0.08,8,650,0.2041
0,sweep,0.08,8,700,0.1839
0,sweep,0.08,8,750,0.1660
0,sweep,0.08,8,800,0.1663
0,sweep,0.08,8,850,0.1921
0,sweep,0.08,8,900,0.1911
0,sweep,0.08,8,950,0.1377
0,sweep,0.08,8,1000,0.2256
0,sweep,0.08,8,1050,0.1094
0,sweep,0.08,8,1100,0.1064
0,sweep,0.08,8,1150,0.1426
0,sweep,0.08,8,1200,0.1257
0,sweep,0.08,8,1250,0.1214
0,sweep,0.08,8,1300,0.1270
0,sweep,0.08,8,1350,0.1156
0,sweep,0.08,8,1400,0.1133
0,sweep,0.08,8,1450,0.1693
0,sweep,0.08,8,1499,0.1758
0,sweep,0.16,0,0,0.9538
0,sweep,0.16,0,50,0.1992
0,sweep,0.16,0,100,0.1410
0,sweep,0.16,0,150,0.0820
0,sweep,0.16,0,200,0.1009
0,sweep,0.16,0,250,0.0908
0,sweep,0.16,0,300,0.0618
0,sweep,0.16,0,350,0.1260
0,sweep,0.16,0,400,0.1019
0,sweep,0.16,0,450,0.0609
0,sweep,0.16,0,500,0.0706
0,sweep,0.16,0,550,0.0938
0,sweep,0.16,0,600,0.1055
0,sweep,0.16,0,650,0.0967
0,sweep,0.16,0,700,0.0918
0,sweep,0.16,0,750,0.1156
0,sweep,0.16,0,800,0.0791
0,sweep,0.16,0,850,0.0335
0,sweep,0.16,0,900,0.0589
0,sweep,0.16,0,950,0.1077
0,sweep,0.16,0,1000,0.0990
0,sweep,0.16,0,1050,0.1351
0,sweep,0.16,0,1100,0.0924
0,sweep,0.16,0,1150,0.1582
0,sweep,0.16,0,1200,0.1016
0,sweep,0.16,0,1250,0.0811
0,sweep,0.16,0,1300,0.1175
0,sweep,0.16,0,1350,0.0928
0,sweep,0.16,0,1400,0.1071
0,sweep,0.16,0,1450,0.0863
0,sweep,0.16,0,1499,0.1452
0,sweep,0.16,1,0,0.9535
0,sweep,0.16,1,50,0.3467
0,sweep,0.16,1,100,0.1074
0,sweep,0.16,1,150,0.1104
0,sweep,0.16,1,200,0.1416
0,sweep,0.16,1,250,0.1191
0,sweep,0.16,1,300,0.0951
0,sweep,0.16,1,350,0.0999
0,sweep,0.16,1,400,0.1270
0,sweep,0.16,1,450,0.1449
0,sweep,0.16,1,500,0.1325
0,sweep,0.16,1,550,0.1452
0,sweep,0.16,1,600,0.1771
0,sweep,0.16,1,650,0.2380
0,sweep,0.16,1,700,0.2311
0,sweep,0.16,1,750,0.2337
0,sweep,0.16,1,800,0.2201
0,sweep,0.16,1,850,0.3229
0,sweep,0.16,1,900,0.3428
0,sweep,0.16,1,950,0.3473
0,sweep,0.16,1,1000,0.4072
0,sweep,0.16,1,1050,0.4274
0,sweep,0.16,1,1100,0.4020
0,sweep,0.16,1,1150,0.4453
0,sweep,0.16,1,1200,0.4811
0,sweep,0.16,1,1250,0.5075
0,sweep,0.16,1,1300,0.5469
0,sweep,0.16,1,1350,0.5508
0,sweep,0.16,1,1400,0.5238
0,sweep,0.16,1,1450,0.5247
0,sweep,0.16,1,1499,0.5902
0,sweep,0.16,2,0,0.9557
0,sweep,0.16,2,50,0.2266
0,sweep,0.16,2,100,0.1276
0,sweep,0.16,2,150,0.1986
0,sweep,0.16,2,200,0.1270
0,sweep,0.16,2,250,0.1266
0,sweep,0.16,2,300,0.0993
0,sweep,0.16,2,350,0.1292
0,sweep,0.16,2,400,0.1930
0,sweep,0.16,2,450,0.1351
0,sweep,0.16,2,500,0.2044
0,sweep,0.16,2,550,0.2253
0,sweep,0.16,2,600,0.2578
0,sweep,0.16,2,650,0.2523
0,sweep,0.16,2,700,0.2689
0,sweep,0.16,2,750,0.3304
0,sweep,0.16,2,800,0.3167
0,sweep,0.16,2,850,0.3883
0,sweep,0.16,2,900,0.4505
0,sweep,0.16,2,950,0.4255
0,sweep,0.16,2,1000,0.4746
0,sweep,0.16,2,1050,0.4245
0,sweep,0.16,2,1100,0.5228
0,sweep,0.16,2,1150,0.5794
0,sweep,0.16,2,1200,0.5814
0,sweep,0.16,2,1250,0.6149
0,sweep,0.16,2,1300,0.5553
0,sweep,0.16,2,1350,0.6198
0,sweep,0.16,2,1400,0.5579
0,sweep,0.16,2,1450,0.6680
0,sweep,0.16,2,1499,0.6009
0,sweep,0.16,4,0,0.9535
0,sweep,0.16,4,50,0.4805
0,sweep,0.16,4,100,0.1540
0,sweep,0.16,4,150,0.1074
0,sweep,0.16,4,200,0.1712
0,sweep,0.16,4,250,0.1299
0,sweep,0.16,4,300,0.1527
0,sweep,0.16,4,350,0.2012
0,sweep,0.16,4,400,0.2266
0,sweep,0.16,4,450,0.2389
0,sweep,0.16,4,500,0.2500
0,sweep,0.16,4,550,0.3561
0,sweep,0.16,4,600,0.3656
0,sweep,0.16,4,650,0.3678
0,sweep,0.16,4,700,0.5085
0,sweep,0.16,4,750,0.4538
0,sweep,0.16,4,800,0.5010
0,sweep,0.16,4,850,0.5277
0,sweep,0.16,4,900,0.5267
0,sweep,0.16,4,950,0.5114
0,sweep,0.16,4,1000,0.5824
0,sweep,0.16,4,1050,0.6283
0,sweep,0.16,4,1100,0.6260
0,sweep,0.16,4,1150,0.6517
0,sweep,0.16,4,1200,0.6702
0,sweep,0.16,4,1250,0.6650
0,sweep,0.16,4,1300,0.6911
0,sweep,0.16,4,1350,0.6341
0,sweep,0.16,4,1400,0.7220
0,sweep,0.16,4,1450,0.7087
0,sweep,0.16,4,1499,0.6484
0,sweep,0.16,8,0,0.9561
0,sweep,0.16,8,50,0.5791
0,sweep,0.16,8,100,0.2165
0,sweep,0.16,8,150,0.2074
0,sweep,0.16,8,200,0.2230
0,sweep,0.16,8,250,0.2044
0,sweep,0.16,8,300,0.2803
0,sweep,0.16,8,350,0.2562
0,sweep,0.16,8,400,0.2982
0,sweep,0.16,8,450,0.3363
0,sweep,0.16,8,500,0.3613
0,sweep,0.16,8,550,0.4756
0,sweep,0.16,8,600,0.3864
0,sweep,0.16,8,650,0.5436
0,sweep,0.16,8,700,0.5316
0,sweep,0.16,8,750,0.5426
0,sweep,0.16,8,800,0.5430
0,sweep,0.16,8,850,0.6126
0,sweep,0.16,8,900,0.6240
0,sweep,0.16,8,950,0.6663
0,sweep,0.16,8,1000,0.6611
0,sweep,0.16,8,1050,0.6895
0,sweep,0.16,8,1100,0.7025
0,sweep,0.16,8,1150,0.7126
0,sweep,0.16,8,1200,0.7350
0,sweep,0.16,8,1250,0.7725
0,sweep,0.16,8,1300,0.6901
0,sweep,0.16,8,1350,0.7617
0,sweep,0.16,8,1400,0.7633
0,sweep,0.16,8,1450,0.7191
0,sweep,0.16,8,1499,0.7809
0,prelude,0.02,4,0,0.9554
0,prelude,0.02,4,50,0.9577
0,prelude,0.02,4,100,0.9603
0,prelude,0.02,4,150,0.9570
0,prelude,0.02,4,200,0.9561
0,prelude,0.02,4,250,0.9505
0,prelude,0.02,4,300,0.9430
0,prelude,0.02,4,350,0.9349
0,prelude,0.02,4,400,0.9277
0,prelude,0.02,4,450,0.9111
0,prelude,0.02,4,500,0.9092
0,prelude,0.02,4,550,0.8955
0,prelude,0.02,4,600,0.8698
0,prelude,0.02,4,650,0.8532
0,prelude,0.02,4,700,0.8571
0,prelude,0.02,4,750,0.8398
0,prelude,0.02,4,800,0.7949
0,prelude,0.02,4,850,0.7786
0,prelude,0.02,4,900,0.7718
0,prelude,0.02,4,950,0.7077
0,prelude,0.02,4,1000,0.7350
0,prelude,0.02,4,1050,0.7126
0,prelude,0.02,4,1100,0.7067
0,prelude,0.02,4,1150,0.7074
0,prelude,0.02,4,1200,0.6657
0,prelude,0.02,4,1250,0.6387
0,prelude,0.02,4,1300,0.5931
0,prelude,0.02,4,1350,0.5358
0,prelude,0.02,4,1400,0.5645
0,prelude,0.02,4,1450,0.6172
0,prelude,0.02,4,1499,0.5384
0,starve,0.02,0,0,0.5413
0,starve,0.02,0,2,0.5449
0,starve,0.02,0,4,0.5514
0,starve,0.02,0,6,0.5550
0,starve,0.02,0,8,0.5420
0,starve,0.02,0,10,0.5332
0,starve,0.02,0,12,0.5215
0,starve,0.02,0,14,0.4935
0,starve,0.02,0,16,0.4736
0,starve,0.02,0,18,0.4880
0,starve,0.02,0,20,0.4557
0,starve,0.02,0,22,0.4935
0,starve,0.02,0,24,0.5065
0,recover,0.02,4,0,0.5085
0,recover,0.02,4,50,0.4827
0,recover,0.02,4,100,0.4818
0,recover,0.02,4,150,0.3695
0,recover,0.02,4,200,0.3792
0,recover,0.02,4,250,0.4160
0,recover,0.02,4,300,0.3763
0,recover,0.02,4,350,0.3727
0,recover,0.02,4,400,0.2702
0,recover,0.02,4,450,0.2129
0,recover,0.02,4,500,0.1608
0,recover,0.02,4,550,0.2041
0,recover,0.02,4,600,0.1110
0,recover,0.02,4,650,0.2744
0,recover,0.02,4,700,0.1888
0,recover,0.02,4,750,0.1683
0,recover,0.02,4,800,0.1797
0,recover,0.02,4,850,0.1439
0,recover,0.02,4,900,0.1956
0,recover,0.02,4,950,0.1133
0,recover,0.02,4,1000,0.1133
0,recover,0.02,4,1050,0.1133
0,recover,0.02,4,1100,0.1133
0,recover,0.02,4,1150,0.1149
0,recover,0.02,4,1200,0.1022
0,recover,0.02,4,1250,0.1022
0,recover,0.02,4,1300,0.1022
0,recover,0.02,4,1350,0.1022
0,recover,0.02,4,1400,0.1022
0,recover,0.02,4,1450,0.1133
0,recover,0.02,4,1499,0.1133
0,recovery_summary,0.02,4,25,0.5488|0.1133
0,starve,0.02,0,0,0.5576
0,starve,0.02,0,5,0.5381
0,starve,0.02,0,10,0.5404
0,starve,0.02,0,15,0.5273
0,starve,0.02,0,20,0.5521
0,starve,0.02,0,25,0.5225
0,starve,0.02,0,30,0.4574
0,starve,0.02,0,35,0.4460
0,starve,0.02,0,40,0.4023
0,starve,0.02,0,45,0.3737
0,starve,0.02,0,49,0.3630
0,recover,0.02,4,0,0.3698
0,recover,0.02,4,50,0.3210
0,recover,0.02,4,100,0.3398
0,recover,0.02,4,150,0.2900
0,recover,0.02,4,200,0.3392
0,recover,0.02,4,250,0.2220
0,recover,0.02,4,300,0.2643
0,recover,0.02,4,350,0.3444
0,recover,0.02,4,400,0.3493
0,recover,0.02,4,450,0.3307
0,recover,0.02,4,500,0.2253
0,recover,0.02,4,550,0.2484
0,recover,0.02,4,600,0.2096
0,recover,0.02,4,650,0.1868
0,recover,0.02,4,700,0.1074
0,recover,0.02,4,750,0.1045
0,recover,0.02,4,800,0.1045
0,recover,0.02,4,850,0.1045
0,recover,0.02,4,900,0.1045
0,recover,0.02,4,950,0.1045
0,recover,0.02,4,1000,0.2005
0,recover,0.02,4,1050,0.1266
0,recover,0.02,4,1100,0.1133
0,recover,0.02,4,1150,0.1133
0,recover,0.02,4,1200,0.1133
0,recover,0.02,4,1250,0.1133
0,recover,0.02,4,1300,0.1022
0,recover,0.02,4,1350,0.1022
0,recover,0.02,4,1400,0.1022
0,recover,0.02,4,1450,0.1022
0,recover,0.02,4,1499,0.1022
0,recovery_summary,0.02,4,50,0.3794|0.1022
0,starve,0.02,0,0,0.5345
0,starve,0.02,0,10,0.4531
0,starve,0.02,0,20,0.4551
0,starve,0.02,0,30,0.4102
0,starve,0.02,0,40,0.3708
0,starve,0.02,0,50,0.3584
0,starve,0.02,0,60,0.3822
0,starve,0.02,0,70,0.4023
0,starve,0.02,0,80,0.4326
0,starve,0.02,0,90,0.4460
0,starve,0.02,0,99,0.4268
0,recover,0.02,4,0,0.4411
0,recover,0.02,4,50,0.4124
0,recover,0.02,4,100,0.3981
0,recover,0.02,4,150,0.2760
0,recover,0.02,4,200,0.3210
0,recover,0.02,4,250,0.2126
0,recover,0.02,4,300,0.2523
0,recover,0.02,4,350,0.2148
0,recover,0.02,4,400,0.1585
0,recover,0.02,4,450,0.1230
0,recover,0.02,4,500,0.1130
0,recover,0.02,4,550,0.1143
0,recover,0.02,4,600,0.1592
0,recover,0.02,4,650,0.1885
0,recover,0.02,4,700,0.2415
0,recover,0.02,4,750,0.1810
0,recover,0.02,4,800,0.1022
0,recover,0.02,4,850,0.1022
0,recover,0.02,4,900,0.1022
0,recover,0.02,4,950,0.1022
0,recover,0.02,4,1000,0.1035
0,recover,0.02,4,1050,0.1022
0,recover,0.02,4,1100,0.1022
0,recover,0.02,4,1150,0.1022
0,recover,0.02,4,1200,0.1022
0,recover,0.02,4,1250,0.1022
0,recover,0.02,4,1300,0.1022
0,recover,0.02,4,1350,0.1133
0,recover,0.02,4,1400,0.1133
0,recover,0.02,4,1450,0.1133
0,recover,0.02,4,1499,0.1133
0,recovery_summary,0.02,4,100,0.4579|0.1133
0,starve,0.02,0,0,0.5368
0,starve,0.02,0,20,0.5938
0,starve,0.02,0,40,0.5889
0,starve,0.02,0,60,0.5592
0,starve,0.02,0,80,0.4821
0,starve,0.02,0,100,0.3932
0,starve,0.02,0,120,0.3734
0,starve,0.02,0,140,0.2790
0,starve,0.02,0,160,0.2497
0,starve,0.02,0,180,0.1663
0,starve,0.02,0,199,0.1390
0,recover,0.02,4,0,0.1426
0,recover,0.02,4,50,0.1930
0,recover,0.02,4,100,0.1813
0,recover,0.02,4,150,0.2148
0,recover,0.02,4,200,0.1862
0,recover,0.02,4,250,0.1927
0,recover,0.02,4,300,0.1761
0,recover,0.02,4,350,0.2044
0,recover,0.02,4,400,0.1143
0,recover,0.02,4,450,0.1133
0,recover,0.02,4,500,0.1133
0,recover,0.02,4,550,0.1133
0,recover,0.02,4,600,0.1133
0,recover,0.02,4,650,0.1133
0,recover,0.02,4,700,0.1133
0,recover,0.02,4,750,0.1133
0,recover,0.02,4,800,0.1133
0,recover,0.02,4,850,0.1133
0,recover,0.02,4,900,0.1133
0,recover,0.02,4,950,0.1133
0,recover,0.02,4,1000,0.1133
0,recover,0.02,4,1050,0.1133
0,recover,0.02,4,1100,0.1133
0,recover,0.02,4,1150,0.1133
0,recover,0.02,4,1200,0.1133
0,recover,0.02,4,1250,0.1133
0,recover,0.02,4,1300,0.1133
0,recover,0.02,4,1350,0.0905
0,recover,0.02,4,1400,0.0905
0,recover,0.02,4,1450,0.0905
0,recover,0.02,4,1499,0.0905
0,recovery_summary,0.02,4,200,0.1337|0.0905
0,starve,0.02,0,0,0.5312
0,starve,0.02,0,40,0.5462
0,starve,0.02,0,80,0.5495
0,starve,0.02,0,120,0.4072
0,starve,0.02,0,160,0.4027
0,starve,0.02,0,200,0.3590
0,starve,0.02,0,240,0.3301
0,starve,0.02,0,280,0.2360
0,starve,0.02,0,320,0.1846
0,starve,0.02,0,360,0.1058
0,starve,0.02,0,399,0.0996
0,recover,0.02,4,0,0.0993
0,recover,0.02,4,50,0.0967
0,recover,0.02,4,100,0.1152
0,recover,0.02,4,150,0.1940
0,recover,0.02,4,200,0.1292
0,recover,0.02,4,250,0.1133
0,recover,0.02,4,300,0.1133
0,recover,0.02,4,350,0.1133
0,recover,0.02,4,400,0.1133
0,recover,0.02,4,450,0.1133
0,recover,0.02,4,500,0.1133
0,recover,0.02,4,550,0.0990
0,recover,0.02,4,600,0.1146
0,recover,0.02,4,650,0.1133
0,recover,0.02,4,700,0.1133
0,recover,0.02,4,750,0.1133
0,recover,0.02,4,800,0.1133
0,recover,0.02,4,850,0.1133
0,recover,0.02,4,900,0.1133
0,recover,0.02,4,950,0.1133
0,recover,0.02,4,1000,0.1413
0,recover,0.02,4,1050,0.1022
0,recover,0.02,4,1100,0.1133
0,recover,0.02,4,1150,0.1022
0,recover,0.02,4,1200,0.1022
0,recover,0.02,4,1250,0.1133
0,recover,0.02,4,1300,0.1133
0,recover,0.02,4,1350,0.1022
0,recover,0.02,4,1400,0.1022
0,recover,0.02,4,1450,0.1133
0,recover,0.02,4,1499,0.1133
0,recovery_summary,0.02,4,400,0.1047|0.1133
0,starve,0.02,0,0,0.5270
0,starve,0.02,0,80,0.3571
0,starve,0.02,0,160,0.2718
0,starve,0.02,0,240,0.2539
0,starve,0.02,0,320,0.1820
0,starve,0.02,0,400,0.1898
0,starve,0.02,0,480,0.1846
0,starve,0.02,0,560,0.1777
0,starve,0.02,0,640,0.0918
0,starve,0.02,0,720,0.0918
0,starve,0.02,0,799,0.0918
0,recover,0.02,4,0,0.0918
0,recover,0.02,4,50,0.0918
0,recover,0.02,4,100,0.0918
0,recover,0.02,4,150,0.0918
0,recover,0.02,4,200,0.0918
0,recover,0.02,4,250,0.0918
0,recover,0.02,4,300,0.0918
0,recover,0.02,4,350,0.0918
0,recover,0.02,4,400,0.0918
0,recover,0.02,4,450,0.0918
0,recover,0.02,4,500,0.0918
0,recover,0.02,4,550,0.0918
0,recover,0.02,4,600,0.0918
0,recover,0.02,4,650,0.0918
0,recover,0.02,4,700,0.0918
0,recover,0.02,4,750,0.0918
0,recover,0.02,4,800,0.1042
0,recover,0.02,4,850,0.1042
0,recover,0.02,4,900,0.1042
0,recover,0.02,4,950,0.1042
0,recover,0.02,4,1000,0.1133
0,recover,0.02,4,1050,0.1133
0,recover,0.02,4,1100,0.1133
0,recover,0.02,4,1150,0.1133
0,recover,0.02,4,1200,0.1133
0,recover,0.02,4,1250,0.1133
0,recover,0.02,4,1300,0.1133
0,recover,0.02,4,1350,0.1133
0,recover,0.02,4,1400,0.1133
0,recover,0.02,4,1450,0.1133
0,recover,0.02,4,1499,0.1133
0,recovery_summary,0.02,4,800,0.0958|0.1133
0,starve,0.02,0,0,0.5439
0,starve,0.02,0,160,0.3115
0,starve,0.02,0,320,0.3597
0,starve,0.02,0,480,0.1491
0,starve,0.02,0,640,0.1416
0,starve,0.02,0,800,0.1683
0,starve,0.02,0,960,0.1058
0,starve,0.02,0,1120,0.0999
0,starve,0.02,0,1280,0.1032
0,starve,0.02,0,1440,0.1042
0,starve,0.02,0,1599,0.1042
0,recover,0.02,4,0,0.1042
0,recover,0.02,4,50,0.1042
0,recover,0.02,4,100,0.1709
0,recover,0.02,4,150,0.1042
0,recover,0.02,4,200,0.1042
0,recover,0.02,4,250,0.1572
0,recover,0.02,4,300,0.1133
0,recover,0.02,4,350,0.1048
0,recover,0.02,4,400,0.1025
0,recover,0.02,4,450,0.1022
0,recover,0.02,4,500,0.1022
0,recover,0.02,4,550,0.1022
0,recover,0.02,4,600,0.1133
0,recover,0.02,4,650,0.1022
0,recover,0.02,4,700,0.1022
0,recover,0.02,4,750,0.1022
0,recover,0.02,4,800,0.1022
0,recover,0.02,4,850,0.1022
0,recover,0.02,4,900,0.1022
0,recover,0.02,4,950,0.1022
0,recover,0.02,4,1000,0.1133
0,recover,0.02,4,1050,0.1133
0,recover,0.02,4,1100,0.1133
0,recover,0.02,4,1150,0.1133
0,recover,0.02,4,1200,0.1133
0,recover,0.02,4,1250,0.1133
0,recover,0.02,4,1300,0.1133
0,recover,0.02,4,1350,0.1133
0,recover,0.02,4,1400,0.1133
0,recover,0.02,4,1450,0.1133
0,recover,0.02,4,1499,0.1133
0,recovery_summary,0.02,4,1600,0.1010|0.1133
1,sweep,0.002,0,0,0.9557
1,sweep,0.002,0,50,0.9541
1,sweep,0.002,0,100,0.9531
1,sweep,0.002,0,150,0.9554
1,sweep,0.002,0,200,0.9528
1,sweep,0.002,0,250,0.9515
1,sweep,0.002,0,300,0.9531
1,sweep,0.002,0,350,0.9508
1,sweep,0.002,0,400,0.9489
1,sweep,0.002,0,450,0.9495
1,sweep,0.002,0,500,0.9482
1,sweep,0.002,0,550,0.9479
1,sweep,0.002,0,600,0.9473
1,sweep,0.002,0,650,0.9469
1,sweep,0.002,0,700,0.9473
1,sweep,0.002,0,750,0.9466
1,sweep,0.002,0,800,0.9495
1,sweep,0.002,0,850,0.9482
1,sweep,0.002,0,900,0.9456
1,sweep,0.002,0,950,0.9408
1,sweep,0.002,0,1000,0.9421
1,sweep,0.002,0,1050,0.9417
1,sweep,0.002,0,1100,0.9440
1,sweep,0.002,0,1150,0.9388
1,sweep,0.002,0,1200,0.9333
1,sweep,0.002,0,1250,0.9310
1,sweep,0.002,0,1300,0.9290
1,sweep,0.002,0,1350,0.9215
1,sweep,0.002,0,1400,0.9255
1,sweep,0.002,0,1450,0.9245
1,sweep,0.002,0,1499,0.9215
1,sweep,0.002,1,0,0.9561
1,sweep,0.002,1,50,0.9554
1,sweep,0.002,1,100,0.9561
1,sweep,0.002,1,150,0.9574
1,sweep,0.002,1,200,0.9564
1,sweep,0.002,1,250,0.9574
1,sweep,0.002,1,300,0.9580
1,sweep,0.002,1,350,0.9570
